Symbol,Exchange,Ticker,passed,fail_reason,Price,Avg_Daily_Value_L,Market_Cap_Cr,Data_Rows
LEXORAA,BSE,LEXORAA.BO,False,Daily value Rs 0.6L < Rs 10L,16.78,0.58,,295.0
CHADPAP,BSE,CHADPAP.BO,False,No data,,,,
VERTEX,BSE,VERTEX.BO,False,Price Rs 2.6 < Rs 5,2.63,1.18,,305.0
RIBATEX,BSE,RIBATEX.BO,False,Daily value Rs 9.6L < Rs 10L,67.0,9.63,,305.0
NEWINFRA,BSE,NEWINFRA.BO,False,Price Rs 2.0 < Rs 5,2.01,2.4,,305.0
KASHYAP,BSE,KASHYAP.BO,False,Price Rs 4.8 < Rs 5,4.8,0.63,,259.0
SHREMETAL,BSE,SHREMETAL.BO,False,Daily value Rs 7.4L < Rs 10L,41.95,7.4,,303.0
IITLPROJ,BSE,IITLPROJ.BO,False,Daily value Rs 0.5L < Rs 10L,38.32,0.49,,279.0
CHLOGIST,BSE,CHLOGIST.BO,True,,6.1,12.17,77.56,305.0
HINDALUMI,BSE,HINDALUMI.BO,True,,86.0,30.4,54.18,305.0
SENINFO,BSE,SENINFO.BO,False,Daily value Rs 0.1L < Rs 10L,31.5,0.09,,1841.0
SPECFOOD,BSE,SPECFOOD.BO,False,Daily value Rs 2.5L < Rs 10L,11.8,2.54,,305.0
DECPO,BSE,DECPO.BO,False,Daily value Rs 0.5L < Rs 10L,31.0,0.46,,5584.0
AMRAAGRI,BSE,AMRAAGRI.BO,False,Price Rs 0.6 < Rs 5,0.55,0.53,,305.0
AUTOPINS,BSE,AUTOPINS.BO,False,Daily value Rs 0.3L < Rs 10L,151.1,0.26,,195.0
ODYCORP,BSE,ODYCORP.BO,False,Daily value Rs 3.7L < Rs 10L,7.66,3.69,,305.0
IKOMA,BSE,IKOMA.BO,True,,24.9,13.2,57.77,541.0
INDCTST,BSE,INDCTST.BO,False,Daily value Rs 0.2L < Rs 10L,52.6,0.25,,293.0
SAMINDUS,BSE,SAMINDUS.BO,False,Daily value Rs 0.8L < Rs 10L,46.9,0.84,,297.0
SHVFL,BSE,SHVFL.BO,False,Daily value Rs 0.0L < Rs 10L,26.55,0.05,,215.0
POOJAENT,BSE,POOJAENT.BO,False,Daily value Rs 9.9L < Rs 10L,51.86,9.88,,305.0
GRAVITY,BSE,GRAVITY.BO,False,Daily value Rs 7.5L < Rs 10L,12.66,7.49,,285.0
ESPIRE,BSE,ESPIRE.BO,False,Daily value Rs 2.7L < Rs 10L,280.8,2.67,,305.0
LCCINFOTEC,BSE,LCCINFOTEC.BO,False,Daily value Rs 1.4L < Rs 10L,5.21,1.37,,1990.0
AARCON,BSE,AARCON.BO,False,Daily value Rs 0.0L < Rs 10L,13.69,0.0,,3588.0
ZENOTECH,BSE,ZENOTECH.BO,False,Daily value Rs 4.9L < Rs 10L,40.0,4.9,,305.0
HINDBIO,BSE,HINDBIO.BO,False,Daily value Rs 0.7L < Rs 10L,7.8,0.69,,305.0
FRONTCORP,BSE,FRONTCORP.BO,False,Daily value Rs 0.2L < Rs 10L,27.5,0.16,,278.0
WALLFORT,BSE,WALLFORT.BO,False,Daily value Rs 0.6L < Rs 10L,71.2,0.64,,304.0
TRUSTEDGE,BSE,TRUSTEDGE.BO,False,Daily value Rs 8.6L < Rs 10L,138.45,8.59,,301.0
ABHICAP,BSE,ABHICAP.BO,False,Daily value Rs 5.3L < Rs 10L,121.65,5.26,,256.0
3BBLACKBIO,BSE,3BBLACKBIO.BO,True,,1295.95,121.44,1112.27,305.0
SUMUKA,BSE,SUMUKA.BO,True,,197.6,99.63,140.44,2430.0
MONIND,BSE,MONIND.BO,False,Daily value Rs 0.0L < Rs 10L,29.49,0.0,,4907.0
SHKALYN,BSE,SHKALYN.BO,False,Price Rs 3.3 < Rs 5,3.28,0.0,,3122.0
ATVOENT,BSE,ATVOENT.BO,True,,19.0,11.67,203.27,305.0
EPUJA,BSE,EPUJA.BO,False,Price Rs 2.1 < Rs 5,2.07,5.43,,305.0
INDOCITY,BSE,INDOCITY.BO,False,Daily value Rs 0.5L < Rs 10L,12.75,0.52,,304.0
SBECSUG,BSE,SBECSUG.BO,False,Daily value Rs 0.6L < Rs 10L,30.97,0.62,,302.0
BRIJLEAS,BSE,BRIJLEAS.BO,False,Daily value Rs 1.4L < Rs 10L,10.25,1.4,,301.0
BSELALGO,BSE,BSELALGO.BO,False,Price Rs 4.2 < Rs 5,4.25,5.56,,305.0
RELIABVEN,BSE,RELIABVEN.BO,False,Daily value Rs 1.6L < Rs 10L,19.85,1.59,,304.0
TRIUMPIN,BSE,TRIUMPIN.BO,False,Daily value Rs 0.3L < Rs 10L,14.46,0.29,,264.0
SMCREDT,BSE,SMCREDT.BO,False,No data,,,,
MOHITE,BSE,MOHITE.BO,False,Price Rs 2.3 < Rs 5,2.33,2.2,,3495.0
HOTLSILV,BSE,HOTLSILV.BO,False,Daily value Rs 0.5L < Rs 10L,10.0,0.51,,300.0
JOHNPHARMA,BSE,JOHNPHARMA.BO,False,Price Rs 0.5 < Rs 5,0.51,4.14,,305.0
TRESCON,BSE,TRESCON.BO,False,Daily value Rs 1.8L < Rs 10L,8.78,1.84,,1808.0
GUJSTATFIN,BSE,GUJSTATFIN.BO,False,Daily value Rs 1.7L < Rs 10L,10.06,1.69,,305.0
MINOLTAF,BSE,MINOLTAF.BO,False,Price Rs 1.5 < Rs 5,1.52,0.15,,1685.0
OMKARPH,BSE,OMKARPH.BO,False,Daily value Rs 0.0L < Rs 10L,29.5,0.0,,4467.0
GAYATRI,BSE,GAYATRI.BO,False,Daily value Rs 8.9L < Rs 10L,8.12,8.95,,305.0
CMXLTD,BSE,CMXLTD.BO,False,Daily value Rs 3.5L < Rs 10L,29.23,3.53,,303.0
BENGALT,BSE,BENGALT.BO,False,Daily value Rs 0.9L < Rs 10L,145.0,0.94,,295.0
TCIIND,BSE,TCIIND.BO,False,Daily value Rs 1.3L < Rs 10L,1410.0,1.34,,173.0
LANDMARC,BSE,LANDMARC.BO,False,Price Rs 1.7 < Rs 5,1.74,1.42,,305.0
TCFCFINQ,BSE,TCFCFINQ.BO,False,Daily value Rs 2.6L < Rs 10L,24.46,2.58,,305.0
BLBLIMITED,BSE,BLBLIMITED.BO,False,Daily value Rs 4.3L < Rs 10L,17.0,4.27,,5221.0
INTEGHIT,BSE,INTEGHIT.BO,False,Daily value Rs 0.3L < Rs 10L,5.43,0.32,,301.0
KJMCCORP,BSE,KJMCCORP.BO,False,Daily value Rs 0.3L < Rs 10L,47.51,0.28,,293.0
GVPIL,BSE,GVPIL.BO,True,,426.9,595.82,2869.94,6393.0
GROARC,BSE,GROARC.BO,False,Daily value Rs 1.0L < Rs 10L,5.45,1.02,,304.0
VAARAD,BSE,VAARAD.BO,False,Daily value Rs 0.1L < Rs 10L,8.57,0.07,,304.0
SHIVACEM,BSE,SHIVACEM.BO,True,,15.59,30.51,459.91,305.0
DANLAW,BSE,DANLAW.BO,True,,510.05,16.67,248.43,305.0
CURAA,BSE,CURAA.BO,False,Daily value Rs 1.3L < Rs 10L,124.46,1.33,,196.0
HBPOR,BSE,HBPOR.BO,False,Daily value Rs 1.3L < Rs 10L,58.31,1.25,,305.0
HBESD,BSE,HBESD.BO,False,Daily value Rs 1.0L < Rs 10L,63.63,0.96,,304.0
OMNIAX,BSE,OMNIAX.BO,False,Price Rs 4.4 < Rs 5,4.39,0.55,,305.0
IZMO,BSE,IZMO.BO,True,,703.1,73.03,1052.02,5226.0
MADALA,BSE,MADALA.BO,False,Daily value Rs 0.7L < Rs 10L,185.1,0.65,,6401.0
PADMALAYAT,BSE,PADMALAYAT.BO,False,Price Rs 4.3 < Rs 5,4.3,0.26,,305.0
VIRGOGLOB,BSE,VIRGOGLOB.BO,False,Price Rs 4.2 < Rs 5,4.16,0.08,,2344.0
PICTUREHS,BSE,PICTUREHS.BO,False,Daily value Rs 1.9L < Rs 10L,7.35,1.89,,300.0
HITKITGLO,BSE,HITKITGLO.BO,False,MCap Rs 31.9Cr < Rs 50Cr,5.91,47.57,31.85,211.0
NAGPI,BSE,NAGPI.BO,True,,143.8,25.43,188.31,305.0
BCG,BSE,BCG.BO,True,,8.78,88.75,1772.26,6343.0
WEPSOLN,BSE,WEPSOLN.BO,False,Daily value Rs 2.2L < Rs 10L,20.01,2.24,,305.0
UNIVARTS,BSE,UNIVARTS.BO,False,Price Rs 4.8 < Rs 5,4.85,0.38,,304.0
FIRSTFIN,BSE,FIRSTFIN.BO,False,Daily value Rs 0.1L < Rs 10L,6.75,0.14,,295.0
BABA,BSE,BABA.BO,True,,14.41,13.72,75.65,305.0
TYCHE,BSE,TYCHE.BO,False,Daily value Rs 6.1L < Rs 10L,108.15,6.13,,305.0
KONNDOR,BSE,KONNDOR.BO,False,Daily value Rs 0.3L < Rs 10L,12.21,0.28,,284.0
UMESLTD,BSE,UMESLTD.BO,False,Daily value Rs 0.7L < Rs 10L,6.56,0.66,,4880.0
USGTECH,BSE,USGTECH.BO,False,Daily value Rs 2.0L < Rs 10L,8.44,1.97,,305.0
7TEC,BSE,7TEC.BO,False,Daily value Rs 2.5L < Rs 10L,33.43,2.47,,305.0
TRANSCOR,BSE,TRANSCOR.BO,False,Daily value Rs 6.0L < Rs 10L,25.22,6.04,,305.0
CEREBRAINT,BSE,CEREBRAINT.BO,False,Price Rs 4.1 < Rs 5,4.07,0.95,,4619.0
GENUSPRIME,BSE,GENUSPRIME.BO,False,Daily value Rs 2.6L < Rs 10L,21.47,2.63,,302.0
BFUTILITIE,BSE,BFUTILITIE.BO,True,,418.45,40.57,1576.2,5171.0
SANINFRA,BSE,SANINFRA.BO,False,Daily value Rs 2.5L < Rs 10L,6.16,2.51,,305.0
TSPIRITUAL,BSE,TSPIRITUAL.BO,False,Price Rs 2.0 < Rs 5,2.05,0.18,,239.0
SHALIWIR,BSE,SHALIWIR.BO,False,Daily value Rs 1.3L < Rs 10L,19.1,1.34,,305.0
COMPINFO,BSE,COMPINFO.BO,False,Price Rs 1.1 < Rs 5,1.09,0.1,,4812.0
HAZOOR,BSE,HAZOOR.BO,True,,27.56,109.98,794.2,305.0
KAMAHOLD,BSE,KAMAHOLD.BO,True,,2474.35,172.76,7940.33,301.0
MPFSL,BSE,MPFSL.BO,False,Daily value Rs 0.0L < Rs 10L,96.09,0.0,,5869.0
BLIL,BSE,BLIL.BO,True,,69.08,65.29,1533.39,305.0
RAJPALAYAM,BSE,RAJPALAYAM.BO,True,,743.2,15.97,685.25,305.0
JPASSOCIAT,BSE,JPASSOCIAT.BO,False,Price Rs 2.4 < Rs 5,2.41,26.46,,5931.0
SALSTEEL,BSE,SALSTEEL.BO,True,,36.57,14.0,529.41,5191.0
IMPEXFERRO,BSE,IMPEXFERRO.BO,False,Price Rs 1.5 < Rs 5,1.55,0.09,,4351.0
MORARJEE,BSE,MORARJEE.BO,False,Daily value Rs 0.1L < Rs 10L,7.3,0.1,,4832.0
MANGALAM,BSE,MANGALAM.BO,False,MCap Rs 47.1Cr < Rs 50Cr,29.78,13.06,47.14,4964.0
BEEYU,BSE,BEEYU.BO,False,Price Rs 2.7 < Rs 5,2.71,0.07,,305.0
FACORALL,BSE,FACORALL.BO,False,Price Rs 2.1 < Rs 5,2.09,3.46,,305.0
PBAINFRA,BSE,PBAINFRA.BO,False,Daily value Rs 0.5L < Rs 10L,8.19,0.46,,211.0
CELLA,BSE,CELLA.BO,False,Daily value Rs 0.5L < Rs 10L,14.1,0.48,,305.0
GVKPIL,BSE,GVKPIL.BO,False,Price Rs 2.6 < Rs 5,2.61,2.95,,4559.0
SADBHAV,BSE,SADBHAV.BO,False,Daily value Rs 6.2L < Rs 10L,7.41,6.23,,4915.0
RCOM,BSE,RCOM.BO,False,Price Rs 0.9 < Rs 5,0.9,7.47,,4634.0
MPDL,BSE,MPDL.BO,False,Daily value Rs 0.2L < Rs 10L,38.16,0.2,,279.0
GTNTEX,BSE,GTNTEX.BO,False,Daily value Rs 0.3L < Rs 10L,8.6,0.35,,304.0
INSPIRISYS,BSE,INSPIRISYS.BO,False,Daily value Rs 1.4L < Rs 10L,78.78,1.38,,4487.0
ZEEMEDIA,BSE,ZEEMEDIA.BO,True,,7.37,10.84,460.94,4705.0
SITINET,BSE,SITINET.BO,False,Price Rs 0.5 < Rs 5,0.49,0.2,,4646.0
AICHAMP,BSE,AICHAMP.BO,False,Daily value Rs 1.3L < Rs 10L,24.08,1.28,,304.0
ELAND,BSE,ELAND.BO,False,Daily value Rs 2.6L < Rs 10L,13.23,2.6,,305.0
JAGJANANI,BSE,JAGJANANI.BO,False,Price Rs 4.1 < Rs 5,4.08,0.34,,305.0
LEHAR,BSE,LEHAR.BO,True,,198.0,37.46,350.04,305.0
EMBDL,BSE,EMBDL.BO,True,,48.09,95.75,6684.67,4655.0
HARYNACAP,BSE,HARYNACAP.BO,False,Daily value Rs 2.0L < Rs 10L,136.9,1.99,,290.0
TARMAT,BSE,TARMAT.BO,False,Daily value Rs 3.5L < Rs 10L,52.63,3.53,,4449.0
ANKITMETAL,BSE,ANKITMETAL.BO,False,Price Rs 1.5 < Rs 5,1.48,0.14,,3941.0
SSLEL,BSE,SSLEL.BO,False,Daily value Rs 3.1L < Rs 10L,244.0,3.13,,296.0
TAKE,BSE,TAKE.BO,True,,37.37,38.53,546.44,4548.0
VTMLTD,BSE,VTMLTD.BO,True,,82.14,79.37,826.07,4383.0
SUPREMEINF,BSE,SUPREMEINF.BO,False,Daily value Rs 2.2L < Rs 10L,73.7,2.22,,4201.0
MAANALU,BSE,MAANALU.BO,False,Daily value Rs 9.1L < Rs 10L,136.15,9.11,,4232.0
IL&FSENGG,BSE,IL&FSENGG.BO,False,Daily value Rs 3.4L < Rs 10L,25.0,3.42,,4487.0
PARLEIND,BSE,PARLEIND.BO,False,MCap Rs 24.7Cr < Rs 50Cr,5.06,10.57,24.71,3708.0
RATHIBAR,BSE,RATHIBAR.BO,False,Daily value Rs 5.2L < Rs 10L,22.48,5.24,,305.0
BGRENERGY,BSE,BGRENERGY.BO,True,,291.25,44.23,2101.71,4461.0
PORWAL,BSE,PORWAL.BO,False,Daily value Rs 7.8L < Rs 10L,49.07,7.83,,305.0
GOKAKTEX,BSE,GOKAKTEX.BO,False,Daily value Rs 2.5L < Rs 10L,64.0,2.52,,305.0
TELOGICA,BSE,TELOGICA.BO,False,Daily value Rs 1.7L < Rs 10L,9.46,1.71,,3813.0
SENSEX1,BSE,SENSEX1.BO,False,Daily value Rs 4.8L < Rs 10L,81.76,4.79,,4100.0
CHLLTD,BSE,CHLLTD.BO,False,Daily value Rs 0.6L < Rs 10L,29.99,0.57,,302.0
LGBFORGE,BSE,LGBFORGE.BO,False,Daily value Rs 6.7L < Rs 10L,6.1,6.66,,3976.0
SICAGEN,BSE,SICAGEN.BO,False,Daily value Rs 4.7L < Rs 10L,48.75,4.74,,305.0
SIMPLXPAP,BSE,SIMPLXPAP.BO,False,Daily value Rs 0.1L < Rs 10L,1488.4,0.1,,205.0
VEDAVAAG,BSE,VEDAVAAG.BO,False,Daily value Rs 6.9L < Rs 10L,17.09,6.88,,305.0
BENGALASM,BSE,BENGALASM.BO,True,,5846.85,63.3,6667.69,305.0
PEIL,BSE,PEIL.BO,False,Daily value Rs 1.4L < Rs 10L,6.77,1.41,,284.0
SURYAAMBA,BSE,SURYAAMBA.BO,False,Daily value Rs 1.9L < Rs 10L,116.5,1.88,,297.0
SWANDEF,BSE,SWANDEF.BO,True,,2057.55,137.11,10839.62,3473.0
BTTL,BSE,BTTL.BO,False,Daily value Rs 2.9L < Rs 10L,32.99,2.86,,305.0
SPSL,BSE,SPSL.BO,False,Daily value Rs 0.1L < Rs 10L,11.08,0.14,,288.0
YUNIKM,BSE,YUNIKM.BO,False,Daily value Rs 0.5L < Rs 10L,6.19,0.49,,3739.0
COROENGG,BSE,COROENGG.BO,False,Only 150 rows,81.54,18.29,284.44,150.0
TAMBOLIIN,BSE,TAMBOLIIN.BO,False,Daily value Rs 3.7L < Rs 10L,137.25,3.71,,3783.0
IL&FSTRANS,BSE,IL&FSTRANS.BO,False,Price Rs 2.1 < Rs 5,2.14,0.51,,3918.0
SATCH,BSE,SATCH.BO,False,Price Rs 3.3 < Rs 5,3.28,5.84,,3887.0
GKB,BSE,GKB.BO,False,Daily value Rs 2.2L < Rs 10L,58.35,2.18,,302.0
WAAREEINDO,BSE,WAAREEINDO.BO,False,Listed only 276 days,382.6,62.24,1591.76,111.0
SEATV,BSE,SEATV.BO,False,Price Rs 4.2 < Rs 5,4.17,0.06,,301.0
BEDMUTHA,BSE,BEDMUTHA.BO,False,Daily value Rs 2.3L < Rs 10L,118.25,2.33,,3634.0
RDBIPL,BSE,RDBIPL.BO,True,,38.93,402.91,817.57,3518.0
KTIL,BSE,KTIL.BO,False,Daily value Rs 2.3L < Rs 10L,60.4,2.32,,299.0
A2ZINFRA,BSE,A2ZINFRA.BO,False,Daily value Rs 6.1L < Rs 10L,16.58,6.11,,3734.0
INOVSYNTH,BSE,INOVSYNTH.BO,False,Daily value Rs 8.2L < Rs 10L,56.11,8.18,,305.0
OMKARCHEM,BSE,OMKARCHEM.BO,False,Price Rs 4.0 < Rs 5,3.99,0.06,,3724.0
TRUEGREEN,BSE,TRUEGREEN.BO,True,,152.71,49.22,503.29,305.0
VMS,BSE,VMS.BO,False,MCap Rs 49.2Cr < Rs 50Cr,20.09,10.59,49.17,305.0
ENKEIWHEL,BSE,ENKEIWHEL.BO,True,,407.8,17.82,733.02,303.0
TREEHOUSE,BSE,TREEHOUSE.BO,False,Daily value Rs 0.8L < Rs 10L,8.68,0.77,,3535.0
LESHAIND,BSE,LESHAIND.BO,False,Price Rs 0.8 < Rs 5,0.75,1.79,,305.0
SETUINFRA,BSE,SETUINFRA.BO,False,Price Rs 0.4 < Rs 5,0.38,0.05,,3241.0
RDBRL,BSE,RDBRL.BO,True,,168.0,39.18,297.61,305.0
TIJARIA,BSE,TIJARIA.BO,False,Price Rs 4.6 < Rs 5,4.6,1.26,,3399.0
FERVENTSYN,BSE,FERVENTSYN.BO,False,Daily value Rs 0.5L < Rs 10L,19.0,0.52,,302.0
PMCFIN,BSE,PMCFIN.BO,False,Price Rs 1.9 < Rs 5,1.86,14.82,,305.0
FUTSOL,BSE,FUTSOL.BO,False,Daily value Rs 0.2L < Rs 10L,45.84,0.16,,268.0
AIML,BSE,AIML.BO,False,Price Rs 1.7 < Rs 5,1.72,4.1,,305.0
PYXISFIN,BSE,PYXISFIN.BO,False,No data,,,,
SCHNEIDER,BSE,SCHNEIDER.BO,True,,890.1,318.92,21282.65,3427.0
OLPCL,BSE,OLPCL.BO,False,Price Rs 2.7 < Rs 5,2.7,0.15,,303.0
MTEDUCARE,BSE,MTEDUCARE.BO,False,Price Rs 1.3 < Rs 5,1.26,0.04,,3286.0
MAXHEIGHTS,BSE,MAXHEIGHTS.BO,False,Daily value Rs 1.3L < Rs 10L,12.48,1.27,,300.0
LOOKS,BSE,LOOKS.BO,False,Daily value Rs 3.0L < Rs 10L,7.54,3.05,,242.0
AMTL,BSE,AMTL.BO,False,Daily value Rs 1.2L < Rs 10L,13.53,1.21,,305.0
JUPITERIN,BSE,JUPITERIN.BO,True,,49.95,57.91,50.05,305.0
VINAYAKPOL,BSE,VINAYAKPOL.BO,False,Daily value Rs 0.1L < Rs 10L,19.5,0.11,,1217.0
JOINTECAED,BSE,JOINTECAED.BO,False,Daily value Rs 0.0L < Rs 10L,5.1,0.01,,3336.0
COMCL,BSE,COMCL.BO,False,Daily value Rs 2.5L < Rs 10L,12.43,2.52,,305.0
SHANTIGURU,BSE,SHANTIGURU.BO,False,Daily value Rs 3.3L < Rs 10L,8.14,3.25,,216.0
CASPIAN,BSE,CASPIAN.BO,False,Daily value Rs 3.0L < Rs 10L,33.35,2.96,,1461.0
AERPACE,BSE,AERPACE.BO,True,,22.79,83.09,350.64,305.0
VIRTUALG,BSE,VIRTUALG.BO,False,Price Rs 0.5 < Rs 5,0.47,2.35,,2934.0
TRIOMERC,BSE,TRIOMERC.BO,False,Price Rs 1.0 < Rs 5,0.97,1.27,,305.0
CDG,BSE,CDG.BO,False,Daily value Rs 5.9L < Rs 10L,122.05,5.85,,162.0
COVIDH,BSE,COVIDH.BO,False,Daily value Rs 0.4L < Rs 10L,49.99,0.37,,158.0
MUKTA,BSE,MUKTA.BO,False,Price Rs 2.7 < Rs 5,2.7,0.17,,305.0
MYSTICELE,BSE,MYSTICELE.BO,False,Price Rs 3.1 < Rs 5,3.14,0.39,,305.0
COMFINCAP,BSE,COMFINCAP.BO,False,Daily value Rs 5.2L < Rs 10L,7.03,5.2,,305.0
SBISENSEX,BSE,SBISENSEX.BO,True,,827.38,144.42,,305.0
BMAL,BSE,BMAL.BO,False,Daily value Rs 0.0L < Rs 10L,9.58,0.03,,3200.0
LAKHOTIA,BSE,LAKHOTIA.BO,False,Daily value Rs 1.7L < Rs 10L,57.82,1.66,,290.0
GCMSECU,BSE,GCMSECU.BO,False,Price Rs 0.6 < Rs 5,0.62,1.87,,305.0
PRIMECAPM,BSE,PRIMECAPM.BO,False,Daily value Rs 0.1L < Rs 10L,5.74,0.08,,574.0
KIFS,BSE,KIFS.BO,False,Daily value Rs 0.5L < Rs 10L,114.0,0.48,,294.0
SVGLOBAL,BSE,SVGLOBAL.BO,False,Daily value Rs 0.5L < Rs 10L,132.3,0.51,,288.0
SDC,BSE,SDC.BO,False,Daily value Rs 0.0L < Rs 10L,18.0,0.03,,3153.0
OONE,BSE,OONE.BO,False,Daily value Rs 0.1L < Rs 10L,6.95,0.13,,305.0
IFINSEC,BSE,IFINSEC.BO,False,Daily value Rs 8.2L < Rs 10L,170.85,8.2,,274.0
BRAHMINFRA,BSE,BRAHMINFRA.BO,True,,144.05,42.39,418.01,305.0
AMPVOLTS,BSE,AMPVOLTS.BO,False,Daily value Rs 9.4L < Rs 10L,29.19,9.39,,305.0
KHOOBSURAT,BSE,KHOOBSURAT.BO,False,Price Rs 0.5 < Rs 5,0.53,5.35,,305.0
MMLF,BSE,MMLF.BO,False,Price Rs 0.7 < Rs 5,0.72,1.74,,305.0
ALSL,BSE,ALSL.BO,True,,60.04,10.7,280.15,305.0
GCMCOMM,BSE,GCMCOMM.BO,False,Price Rs 4.3 < Rs 5,4.3,0.04,,3104.0
JULIEN,BSE,JULIEN.BO,False,Price Rs 2.0 < Rs 5,2.0,4.3,,843.0
JKAGRI,BSE,JKAGRI.BO,False,Daily value Rs 1.9L < Rs 10L,312.1,1.91,,305.0
FLFL,BSE,FLFL.BO,False,Price Rs 1.3 < Rs 5,1.34,0.19,,2976.0
NOVELIX,BSE,NOVELIX.BO,False,Daily value Rs 4.2L < Rs 10L,53.7,4.18,,210.0
PVVINFRA,BSE,PVVINFRA.BO,False,Price Rs 4.5 < Rs 5,4.53,57.27,,2954.0
VCU,BSE,VCU.BO,False,Daily value Rs 4.8L < Rs 10L,5.8,4.82,,305.0
INDRENEW,BSE,INDRENEW.BO,False,Daily value Rs 1.6L < Rs 10L,10.45,1.57,,305.0
SRGFFL,BSE,SRGFFL.BO,False,Daily value Rs 0.1L < Rs 10L,25.4,0.05,,2255.0
ACFSL,BSE,ACFSL.BO,False,Daily value Rs 0.0L < Rs 10L,20.04,0.0,,3052.0
STELLAR,BSE,STELLAR.BO,False,Daily value Rs 0.2L < Rs 10L,5.25,0.18,,3051.0
MOM100,BSE,MOM100.BO,False,No data,,,,
CPL,BSE,CPL.BO,True,,64.68,25.48,389.24,305.0
NIFTYIETF,BSE,NIFTYIETF.BO,False,No data,,,,
NIF100IETF,BSE,NIF100IETF.BO,False,No data,,,,
ARNOLD,BSE,ARNOLD.BO,False,Daily value Rs 8.9L < Rs 10L,11.71,8.94,,305.0
SUNLOC,BSE,SUNLOC.BO,False,Daily value Rs 0.3L < Rs 10L,63.25,0.34,,292.0
AGRITECH,BSE,AGRITECH.BO,False,Daily value Rs 0.2L < Rs 10L,103.5,0.21,,2908.0
CHEMTECH,BSE,CHEMTECH.BO,True,,60.29,14.06,108.14,305.0
NIF100BEES,BSE,NIF100BEES.BO,False,No data,,,,
