Symbol,Sector,Market_Cap_Cr,Cap_Tier,Passed,Fail_Reason
NIMBSPROJ,Realty,372.95,Small Cap,False,Inconsistent profits: 6.0/13.0 quarters
SAHLIBHFI,Financial Services,271.79,Small Cap,False,TTM Profit negative or zero
AASTAFIN,Financial Services,56.25,Small Cap,False,TTM Profit negative or zero
ZSARACOM,Financial Services,1035.66,Mid Cap,False,ROE 6.0% < 8% (Mid Cap)
BANGANGA,Services,1760.47,Mid Cap,False,Poor CF: 0/2.0 yrs
DECNGOLD,Metals & Mining,1903.0,Mid Cap,False,TTM Profit negative or zero
ABANSENT,Metals & Mining,151.7,Small Cap,False,ROE 8.8% < 10% (Small Cap)
VERITAS,Services,399.74,Small Cap,False,ROE 4.1% < 10% (Small Cap)
CUPIDALBV,Fast Moving Consumer Goods,218.13,Small Cap,False,TTM Profit negative or zero
SERA,Financial Services,227.0,Small Cap,False,ROE 1.0% < 10% (Small Cap)
GARNETINT,Financial Services,107.66,Small Cap,False,ROE 3.7% < 10% (Small Cap)
MANBRO,Consumer Durables,536.6,Small Cap,False,TTM Profit negative or zero
SYNTHFO,Capital Goods,2674.39,Mid Cap,False,ROE nan% < 8% (Mid Cap)
INDIAHOMES,Capital Goods,586.77,Small Cap,False,TTM Profit negative or zero
BAROEXT,Capital Goods,158.23,Small Cap,False,TTM Profit negative or zero
GLITTEKG,Construction Materials,100.44,Small Cap,False,TTM Profit negative or zero
PRADPME,Automobile and Auto Components,642.88,Small Cap,True,
GNRL,"Oil, Gas & Consumable Fuels",1434.31,Mid Cap,False,TTM Profit negative or zero
RUDRAECO,Textiles,222.67,Small Cap,False,TTM Profit negative or zero
MKVENTURES,Financial Services,322.41,Small Cap,False,ROE 8.6% < 10% (Small Cap)
ONEGLOBAL,Healthcare,400.46,Small Cap,False,TTM Profit negative or zero
KRRAIL,Construction,94.9,Small Cap,False,ROE 5.8% < 10% (Small Cap)
BPAGRI,Chemicals,1819.73,Mid Cap,False,TTM Profit negative or zero
JYOTIRES,Chemicals,907.56,Small Cap,False,ROE 0.1% < 10% (Small Cap)
WINSOMTX,Textiles,136.56,Small Cap,False,D/E 3.34 > 1.0 (Small Cap)
MODINSU,Capital Goods,1048.72,Mid Cap,False,ROE 7.9% < 8% (Mid Cap)
SEKURITIND,Automobile and Auto Components,847.92,Small Cap,False,TTM Profit negative or zero
HALDYNGL,Capital Goods,430.82,Small Cap,False,ROE 8.6% < 10% (Small Cap)
STHINPA,Forest Materials,168.75,Small Cap,False,TTM Profit negative or zero
RIR,Capital Goods,1174.89,Mid Cap,False,ROE 5.8% < 8% (Mid Cap)
SPELS,Capital Goods,629.04,Small Cap,False,TTM Profit negative or zero
BCCFUBA,Information Technology,199.38,Small Cap,False,TTM Profit negative or zero
GUJINTRX,Capital Goods,154.9,Small Cap,False,TTM Profit negative or zero
PATELSAI,Capital Goods,121.17,Small Cap,True,
NARMP,Capital Goods,59.27,Small Cap,False,TTM Profit negative or zero
MAGNAELQ,Capital Goods,380.97,Small Cap,False,TTM Profit negative or zero
DHINDIA,Capital Goods,227.73,Small Cap,False,D/E 1.34 > 1.0 (Small Cap)
SURAJ,Capital Goods,247.32,Small Cap,False,TTM Profit negative or zero
VADILENT,Fast Moving Consumer Goods,851.88,Small Cap,False,TTM Profit negative or zero
AJANTSOY,Fast Moving Consumer Goods,166.36,Small Cap,False,TTM Profit negative or zero
SHINDL,Fast Moving Consumer Goods,579.21,Small Cap,False,ROE 6.6% < 10% (Small Cap)
IBINFO,Fast Moving Consumer Goods,87.62,Small Cap,False,TTM Profit negative or zero
CIANAGRO,Fast Moving Consumer Goods,2714.35,Mid Cap,False,ROE 2.0% < 8% (Mid Cap)
SUDTIND-B,Textiles,338.56,Small Cap,False,ROE 9.4% < 10% (Small Cap)
BGDL,Information Technology,926.53,Small Cap,False,TTM Profit negative or zero
FLUIDOM,Capital Goods,289.95,Small Cap,True,
UVDRHOR,Capital Goods,228.29,Small Cap,False,TTM Profit negative or zero
KLBRENG-B,Capital Goods,2616.32,Mid Cap,False,Poor CF: 1.0/2.0 yrs
BIRLAPREC,Capital Goods,203.93,Small Cap,False,ROE 3.4% < 10% (Small Cap)
ARTSON,Capital Goods,551.22,Small Cap,False,TTM Profit negative or zero
FRONTSP,Automobile and Auto Components,1623.57,Mid Cap,False,TTM Profit negative or zero
TANAA,Capital Goods,628.21,Small Cap,True,
CENLUB,Capital Goods,84.61,Small Cap,False,ROE 9.8% < 10% (Small Cap)
CANDOUR,Capital Goods,355.06,Small Cap,False,ROE 1.6% < 10% (Small Cap)
COSMOFE,Capital Goods,126.25,Small Cap,False,TTM Profit negative or zero
CROPSTER,Capital Goods,566.16,Small Cap,False,TTM Profit negative or zero
MORGANITE,Capital Goods,714.5,Small Cap,True,
SHRIGANG,Fast Moving Consumer Goods,177.49,Small Cap,False,TTM Profit negative or zero
MINID,Consumer Durables,208.82,Small Cap,False,ROE 4.6% < 10% (Small Cap)
ADCINDIA,Telecommunication,568.01,Small Cap,False,TTM Profit negative or zero
LOTUSCHO,Fast Moving Consumer Goods,852.32,Small Cap,False,ROE 5.1% < 10% (Small Cap)
SWISSMLTRY,Consumer Durables,382.31,Small Cap,False,ROE 6.8% < 10% (Small Cap)
SIKA,Capital Goods,1940.41,Mid Cap,True,
YASHINNO,Services,72.94,Small Cap,False,TTM Profit negative or zero
GOLKUNDIA,Consumer Durables,200.11,Small Cap,False,TTM Profit negative or zero
AXTEL,Capital Goods,612.99,Small Cap,False,TTM Profit negative or zero
KESARPE,Chemicals,228.34,Small Cap,False,TTM Profit negative or zero
GUJINJEC,Healthcare,102.98,Small Cap,False,TTM Profit negative or zero
KABRADG,Healthcare,64.11,Small Cap,False,TTM Profit negative or zero
KMCSHIL,Healthcare,1321.64,Mid Cap,False,TTM Profit negative or zero
ISTRNETWK,Information Technology,273.06,Small Cap,False,TTM Profit negative or zero
SHUKRAPHAR,Healthcare,1642.05,Mid Cap,False,ROE nan% < 8% (Mid Cap)
ALUFLUOR,Chemicals,329.28,Small Cap,True,
TITANBIO,Chemicals,1638.49,Mid Cap,True,
EVERESTO,Healthcare,276.75,Small Cap,False,TTM Profit negative or zero
BDH,Healthcare,230.29,Small Cap,False,TTM Profit negative or zero
STELLANT,Financial Services,242.75,Small Cap,False,TTM Profit negative or zero
NIKHILAD,Chemicals,324.82,Small Cap,False,TTM Profit negative or zero
MULTIBASE,Chemicals,210.38,Small Cap,False,TTM Profit negative or zero
ASMTEC,Information Technology,3240.1,Mid Cap,False,Poor CF: 6.0/12.0 yrs
AEIM,Information Technology,320.69,Small Cap,False,ROE nan% < 10% (Small Cap)
IIRM,Services,586.04,Small Cap,False,Poor CF: 1.0/2.0 yrs
MIDWEST,Construction Materials,5316.46,Mini Large,False,TTM Profit negative or zero
TEXELIN,Capital Goods,99.86,Small Cap,False,Promoter 25.5% < 30% (Small Cap)
NICCOPAR,Consumer Services,295.4,Small Cap,True,
NTCIND,Fast Moving Consumer Goods,229.47,Small Cap,False,ROE 5.0% < 10% (Small Cap)
GARNET,Realty,122.33,Small Cap,False,ROE 1.4% < 10% (Small Cap)
PGFOILQ,Metals & Mining,262.08,Small Cap,False,TTM Profit negative or zero
VALIANT,Telecommunication,1236.84,Mid Cap,True,
DRAGARWQ,Healthcare,2303.83,Mid Cap,False,TTM Profit negative or zero
DAICHI,Chemicals,177.97,Small Cap,False,ROE 4.9% < 10% (Small Cap)
SPICEISLIN,Consumer Durables,147.98,Small Cap,False,Revenue 19.0Cr < 20Cr (Small Cap)
RAJSEC,"Oil, Gas & Consumable Fuels",269.83,Small Cap,False,TTM Profit negative or zero
KALIND,Services,1014.25,Mid Cap,False,TTM Profit negative or zero
PURETROP,Fast Moving Consumer Goods,141.31,Small Cap,False,TTM Profit negative or zero
NILE,Metals & Mining,450.62,Small Cap,True,
KISAN,Capital Goods,273.33,Small Cap,False,ROE 1.5% < 10% (Small Cap)
KERALAYUR,Healthcare,222.75,Small Cap,False,TTM Profit negative or zero
FUNDVISER,Financial Services,202.88,Small Cap,False,Inconsistent profits: 3.0/7.0 quarters
KINGSINFR,Fast Moving Consumer Goods,262.94,Small Cap,False,Poor CF: 0/3.0 yrs
AUROLAB,Healthcare,173.89,Small Cap,False,ROE 4.2% < 10% (Small Cap)
ARYAMAN,Financial Services,733.53,Small Cap,True,
BRIDGESE,Financial Services,53.69,Small Cap,False,TTM Profit negative or zero
RAJTUBE,Capital Goods,64.01,Small Cap,False,TTM Profit negative or zero
HINDTIN,Capital Goods,102.75,Small Cap,False,TTM Profit negative or zero
GTTDATA,Information Technology,227.86,Small Cap,False,TTM Profit negative or zero
VIKRAMTH,Chemicals,449.04,Small Cap,False,TTM Profit negative or zero
AKCAPIT,Financial Services,1012.64,Mid Cap,True,
TELECANOR,Information Technology,60.4,Small Cap,False,TTM Profit negative or zero
SAMPRE,Fast Moving Consumer Goods,190.85,Small Cap,False,TTM Profit negative or zero
VIPULORG,Chemicals,333.65,Small Cap,False,ROE 4.7% < 10% (Small Cap)
ECORECO,Utilities,574.37,Small Cap,True,
LYKISLTD,Services,85.39,Small Cap,False,ROE 8.1% < 10% (Small Cap)
OVOBELE,Fast Moving Consumer Goods,112.16,Small Cap,False,TTM Profit negative or zero
SUNSHIEL,Chemicals,698.35,Small Cap,False,TTM Profit negative or zero
ABVL,Financial Services,130.65,Small Cap,False,TTM Profit negative or zero
SKCIL,Construction Materials,252.62,Small Cap,False,TTM Profit negative or zero
EBIX,Automobile and Auto Components,427.03,Small Cap,False,TTM Profit negative or zero
VIJSOLX,Fast Moving Consumer Goods,154.77,Small Cap,False,ROE 5.1% < 10% (Small Cap)
SYSCHEM,Healthcare,193.33,Small Cap,False,TTM Profit negative or zero
COMFINTE,Fast Moving Consumer Goods,231.0,Small Cap,False,ROE 6.2% < 10% (Small Cap)
DHRUVCA,Financial Services,168.76,Small Cap,False,TTM Profit negative or zero
OPTIFIN,Financial Services,96.39,Small Cap,True,
TRISHAKT,Services,212.71,Small Cap,False,ROE 9.9% < 10% (Small Cap)
AVAILFC,Financial Services,134.59,Small Cap,False,ROE 8.2% < 10% (Small Cap)
MERCURYEV,Automobile and Auto Components,572.01,Small Cap,False,ROE 2.9% < 10% (Small Cap)
SRAMSET,Financial Services,511.75,Small Cap,False,TTM Profit negative or zero
GGAUTO,Automobile and Auto Components,150.7,Small Cap,False,TTM Profit negative or zero
ORIENTTR,"Media, Entertainment & Publication",73.0,Small Cap,False,TTM Profit negative or zero
ACESOFT,Information Technology,358.45,Small Cap,False,ROE 6.1% < 10% (Small Cap)
MIZVEN,Services,362.48,Small Cap,False,ROE 0.9% < 10% (Small Cap)
JHACC,Financial Services,209.69,Small Cap,False,TTM Profit negative or zero
SANJIVIN,Healthcare,191.27,Small Cap,False,Poor CF: 1.0/2.0 yrs
PRAVEG,Consumer Services,586.6,Small Cap,False,ROE 3.6% < 10% (Small Cap)
EMROCK,Fast Moving Consumer Goods,422.55,Small Cap,False,TTM Profit negative or zero
MENNPIS,Automobile and Auto Components,262.24,Small Cap,True,
GENNEX,Healthcare,228.37,Small Cap,False,ROE 8.4% < 10% (Small Cap)
SHRADDHA,Realty,656.52,Small Cap,False,D/E 2.31 > 1.0 (Small Cap)
LAHOTIOV,Services,117.15,Small Cap,False,ROE 6.2% < 10% (Small Cap)
ORIRAIL,Capital Goods,801.69,Small Cap,False,ROE 7.3% < 10% (Small Cap)
NWIL,Financial Services,901.32,Small Cap,True,
MADHUVEER,"Media, Entertainment & Publication",507.07,Small Cap,False,TTM Profit negative or zero
CHLOGIST,Services,77.56,Small Cap,False,ROE 1.9% < 10% (Small Cap)
HINDALUMI,Metals & Mining,54.18,Small Cap,False,ROE 8.3% < 10% (Small Cap)
IKOMA,Capital Goods,57.77,Small Cap,False,TTM Profit negative or zero
3BBLACKBIO,Healthcare,1112.27,Mid Cap,True,
SUMUKA,Fast Moving Consumer Goods,140.44,Small Cap,False,TTM Profit negative or zero
ATVOENT,Textiles,203.27,Small Cap,False,TTM Profit negative or zero
SHIVACEM,Construction Materials,459.91,Small Cap,False,TTM Profit negative or zero
DANLAW,Capital Goods,248.43,Small Cap,False,D/E 1.28 > 1.0 (Small Cap)
NAGPI,Metals & Mining,188.31,Small Cap,False,ROE 3.0% < 10% (Small Cap)
BABA,"Media, Entertainment & Publication",75.65,Small Cap,True,
HAZOOR,Realty,794.2,Small Cap,False,ROE 8.3% < 10% (Small Cap)
KAMAHOLD,Financial Services,7940.33,Mini Large,True,
BLIL,Financial Services,1533.39,Mid Cap,True,
LEHAR,Consumer Durables,350.04,Small Cap,False,ROE 4.0% < 10% (Small Cap)
BENGALASM,Financial Services,6667.69,Mini Large,True,
RDBIPL,Realty,817.57,Small Cap,False,ROE 9.1% < 10% (Small Cap)
ENKEIWHEL,Automobile and Auto Components,733.02,Small Cap,False,TTM Profit negative or zero
RDBRL,Capital Goods,297.61,Small Cap,False,TTM Profit negative or zero
JUPITERIN,Consumer Services,50.05,Small Cap,False,Revenue 2.0Cr < 20Cr (Small Cap)
AERPACE,Capital Goods,350.64,Small Cap,False,TTM Profit negative or zero
SBISENSEX,,,Small Cap,False,TTM Profit negative or zero
BRAHMINFRA,Construction,418.01,Small Cap,False,ROE 9.5% < 10% (Small Cap)
ALSL,Financial Services,280.15,Small Cap,False,TTM Profit negative or zero
CPL,Capital Goods,389.24,Small Cap,False,Poor CF: 6.0/11.0 yrs
CHEMTECH,Capital Goods,108.14,Small Cap,False,TTM Profit negative or zero
BRPL,Capital Goods,144.69,Small Cap,False,TTM Profit negative or zero
ARMAN,Financial Services,55.02,Small Cap,False,TTM Profit negative or zero
VISTARAMAR,Fast Moving Consumer Goods,109.93,Small Cap,False,TTM Profit negative or zero
MIIL,Realty,1259.33,Mid Cap,False,Revenue 40.0Cr < 50Cr (Mid Cap)
SENSEXBEES,,,Small Cap,False,TTM Profit negative or zero
ULTRACAB,Capital Goods,80.29,Small Cap,False,TTM Profit negative or zero
ATISHAY,Information Technology,230.5,Small Cap,False,TTM Profit negative or zero
DHABRIYA,Capital Goods,363.91,Small Cap,True,
NIYOGIN,Financial Services,410.39,Small Cap,False,TTM Profit negative or zero
JSTL,Healthcare,131.76,Small Cap,False,ROE 0.1% < 10% (Small Cap)
SELLWIN,Services,121.89,Small Cap,False,ROE 3.9% < 10% (Small Cap)
EMERALD,Financial Services,184.86,Small Cap,True,
MKEXIM,Consumer Services,210.64,Small Cap,True,
SOFCOM,Information Technology,60.15,Small Cap,False,ROE 0.8% < 10% (Small Cap)
WARDINMOBI,Automobile and Auto Components,184.1,Small Cap,False,ROE 5.7% < 10% (Small Cap)
TALBROSENG,Automobile and Auto Components,319.79,Small Cap,False,TTM Profit negative or zero
BEEKAY,Capital Goods,700.99,Small Cap,False,ROE 8.4% < 10% (Small Cap)
GANVERSE,Services,55.66,Small Cap,False,TTM Profit negative or zero
WARDWIZFBL,Fast Moving Consumer Goods,222.43,Small Cap,False,TTM Profit negative or zero
POEL,Chemicals,519.95,Small Cap,False,ROE nan% < 10% (Small Cap)
LOYAL,Capital Goods,184.94,Small Cap,False,TTM Profit negative or zero
STARDELTA,Capital Goods,134.89,Small Cap,False,TTM Profit negative or zero
SUNRAKSHAK,Textiles,726.49,Small Cap,False,ROE 6.8% < 10% (Small Cap)
WAAREE,Power,181.12,Small Cap,False,TTM Profit negative or zero
PANORAMA,"Media, Entertainment & Publication",1003.58,Mid Cap,False,Poor CF: 3.0/7.0 yrs
GTV,Capital Goods,305.89,Small Cap,False,TTM Profit negative or zero
AAYUSH,Fast Moving Consumer Goods,162.32,Small Cap,False,Promoter 0.0% < 30% (Small Cap)
ELITECON,Fast Moving Consumer Goods,8217.89,Mini Large,False,Poor CF: 0/3.0 yrs
AGRIBIO,Fast Moving Consumer Goods,286.58,Small Cap,False,ROE 5.6% < 10% (Small Cap)
FMEC,Financial Services,69.28,Small Cap,False,ROE 9.6% < 10% (Small Cap)
CGFL,Financial Services,232.75,Small Cap,False,TTM Profit negative or zero
BLUECLOUDS,Information Technology,1436.88,Mid Cap,False,Poor CF: 0/2.0 yrs
HYPERSOFT,Information Technology,1075.41,Mid Cap,False,TTM Profit negative or zero
FREDUN,Healthcare,885.85,Small Cap,False,D/E 1.08 > 1.0 (Small Cap)
LELAVOIR,Services,72.88,Small Cap,False,Promoter 3.76% < 30% (Small Cap)
BALGOPAL,Services,298.46,Small Cap,False,Revenue 1.0Cr < 20Cr (Small Cap)
MADHAVIPL,Construction,213.51,Small Cap,True,
SPICELOUNG,Consumer Services,1938.0,Mid Cap,False,ROE 5.4% < 8% (Mid Cap)
SEIL,Consumer Services,2630.74,Mid Cap,False,Poor CF: 1.0/3.0 yrs
TAALTECH,Services,870.86,Small Cap,True,
HUIL,Capital Goods,369.63,Small Cap,False,TTM Profit negative or zero
KPL,Healthcare,1574.9,Mid Cap,True,
RSTL,Capital Goods,282.28,Small Cap,False,TTM Profit negative or zero
GAMCO,Financial Services,215.91,Small Cap,False,ROE 5.7% < 10% (Small Cap)
SUPRAPFSL,Financial Services,83.26,Small Cap,False,TTM Profit negative or zero
REGENCY,Financial Services,205.0,Small Cap,False,TTM Profit negative or zero
OSIAJEE,Textiles,236.9,Small Cap,False,Promoter 2.78% < 30% (Small Cap)
VSL,Consumer Durables,122.08,Small Cap,False,TTM Profit negative or zero
RMC,Capital Goods,453.01,Small Cap,True,
PRIMEFRESH,Fast Moving Consumer Goods,307.97,Small Cap,False,Poor CF: 2.0/9.0 yrs
STARLENT,Metals & Mining,423.78,Small Cap,False,Inconsistent profits: 6.0/8.0 quarters
MEERA,Capital Goods,84.28,Small Cap,True,
GKL,Consumer Durables,57.92,Small Cap,False,TTM Profit negative or zero
SHISHIND,Capital Goods,507.23,Small Cap,False,ROE 5.7% < 10% (Small Cap)
AAYUSHBULL,Textiles,1698.81,Mid Cap,False,TTM Profit negative or zero
TTFL,Textiles,67.12,Small Cap,False,TTM Profit negative or zero
SGRL,Healthcare,621.4,Small Cap,True,
MRCAGRO,Services,86.83,Small Cap,False,ROE 3.6% < 10% (Small Cap)
CHANDRIMA,Services,180.91,Small Cap,False,TTM Profit negative or zero
BHATIA,Consumer Services,275.27,Small Cap,False,TTM Profit negative or zero
INFLAME,Consumer Durables,205.97,Small Cap,False,TTM Profit negative or zero
BPLPHARMA,Healthcare,694.54,Small Cap,False,TTM Profit negative or zero
ACTIVE,Textiles,161.56,Small Cap,False,TTM Profit negative or zero
TRL,Capital Goods,124.16,Small Cap,False,Poor CF: 0/1.0 yrs
INNOVATORS,Capital Goods,226.04,Small Cap,True,
UCIL,Financial Services,420.5,Small Cap,False,TTM Profit negative or zero
WAA,Power,65.02,Small Cap,False,ROE 3.8% < 10% (Small Cap)
FRATELLI,Fast Moving Consumer Goods,318.0,Small Cap,False,TTM Profit negative or zero
A1L,Chemicals,853.76,Small Cap,False,ROE 8.2% < 10% (Small Cap)
SHUBHAM,Textiles,64.86,Small Cap,False,TTM Profit negative or zero
VIVIDM,Realty,79.9,Small Cap,False,TTM Profit negative or zero
BCPL,Construction,98.44,Small Cap,False,ROE 5.2% < 10% (Small Cap)
BMW,Capital Goods,711.27,Small Cap,False,ROE 9.9% < 10% (Small Cap)
ARL,Textiles,143.34,Small Cap,False,TTM Profit negative or zero
CPML,Consumer Services,3081.05,Mid Cap,False,ROE 1.4% < 8% (Mid Cap)
VEL,Services,73.04,Small Cap,False,ROE 3.0% < 10% (Small Cap)
SHAHLON,Textiles,182.8,Small Cap,False,TTM Profit negative or zero
MRP,Consumer Services,97.78,Small Cap,False,TTM Profit negative or zero
EKI,Services,217.56,Small Cap,False,TTM Profit negative or zero
PREVEST,Healthcare,454.91,Small Cap,True,
SVRL,Fast Moving Consumer Goods,598.44,Small Cap,False,TTM Profit negative or zero
CWD,Consumer Durables,609.31,Small Cap,False,ROE 2.4% < 10% (Small Cap)
SPITZE,Consumer Durables,389.96,Small Cap,True,
BCCL,Chemicals,230.4,Small Cap,False,TTM Profit negative or zero
ACHYUT,Healthcare,136.15,Small Cap,False,TTM Profit negative or zero
SEML,Services,135.54,Small Cap,False,TTM Profit negative or zero
KESAR,Realty,3302.92,Mid Cap,False,Poor CF: 1.0/3.0 yrs
BRRL,Realty,966.07,Small Cap,False,ROE 2.8% < 10% (Small Cap)
VOEPL,Consumer Durables,995.74,Small Cap,False,ROE 4.0% < 10% (Small Cap)
SRSOLTD,Services,91.7,Small Cap,False,TTM Profit negative or zero
TLL,Healthcare,292.66,Small Cap,False,Poor CF: 1.0/4.0 yrs
CARGOTRANS,Services,90.01,Small Cap,False,Promoter selling: -19.82% in 4Q
CNCRD,Capital Goods,2182.33,Mid Cap,False,Poor CF: 3.0/6.0 yrs
GARGI,Consumer Durables,907.46,Small Cap,False,TTM Profit negative or zero
DRONACHRYA,Services,78.75,Small Cap,False,TTM Profit negative or zero
LOGICA,Consumer Services,336.02,Small Cap,False,TTM Profit negative or zero
ASHIKA,Financial Services,1568.06,Mid Cap,False,TTM Profit negative or zero
SEALMATIC,Capital Goods,376.03,Small Cap,True,
ROBU,Consumer Services,862.86,Small Cap,False,Poor CF: 1.0/2.0 yrs
SVJ,Forest Materials,263.51,Small Cap,False,ROE 8.5% < 10% (Small Cap)
RESGEN,"Oil, Gas & Consumable Fuels",117.46,Small Cap,False,TTM Profit negative or zero
ITCONS,Services,238.59,Small Cap,False,TTM Profit negative or zero
SUDARSHAN,Chemicals,555.68,Small Cap,False,D/E 1.56 > 1.0 (Small Cap)
MAIDEN,Capital Goods,108.04,Small Cap,False,TTM Profit negative or zero
EXHICON,Consumer Services,597.47,Small Cap,False,Promoter selling: -6.92% in 4Q
SANCODE,Information Technology,108.35,Small Cap,False,Revenue 14.0Cr < 20Cr (Small Cap)
RETINA,Consumer Durables,82.07,Small Cap,False,ROE 3.4% < 10% (Small Cap)
HSIL,Healthcare,354.32,Small Cap,False,ROE 6.5% < 10% (Small Cap)
CFF,Capital Goods,1188.39,Mid Cap,False,TTM Profit negative or zero
BIZOTIC,Textiles,754.55,Small Cap,False,TTM Profit negative or zero
COSMICCRF,Capital Goods,622.28,Small Cap,False,ROE 7.4% < 10% (Small Cap)
VEEFIN,Information Technology,603.77,Small Cap,False,ROE 3.1% < 10% (Small Cap)
ACCELERATE,Information Technology,57.26,Small Cap,False,TTM Profit negative or zero
KAKA,Capital Goods,233.59,Small Cap,False,D/E 2.0 > 1.0 (Small Cap)
ASARFI,Healthcare,316.71,Small Cap,False,Poor CF: 1.0/2.0 yrs
KHAZANCHI,Consumer Durables,1744.53,Mid Cap,False,TTM Profit negative or zero
SHELTER,Healthcare,52.41,Small Cap,False,TTM Profit negative or zero
BONDADA,Telecommunication,3122.39,Mid Cap,False,Poor CF: 4.0/7.0 yrs
QUESTFLOW,Capital Goods,144.89,Small Cap,False,ROE 8.1% < 10% (Small Cap)
ORGANICREC,Utilities,202.19,Small Cap,False,Promoter 18.1% < 30% (Small Cap)
SUNITATOOL,Capital Goods,598.68,Small Cap,False,Poor CF: 0/2.0 yrs
AMIC,Capital Goods,1426.91,Mid Cap,True,
SIYARAM,Capital Goods,82.6,Small Cap,False,TTM Profit negative or zero
QLL,Services,360.26,Small Cap,False,ROE 5.4% < 10% (Small Cap)
GPSL,Capital Goods,129.52,Small Cap,False,TTM Profit negative or zero
JGTL,Capital Goods,219.73,Small Cap,False,TTM Profit negative or zero
PESB,Financial Services,357.54,Small Cap,True,
KPGEL,Capital Goods,1761.5,Mid Cap,True,
CHATHA,Fast Moving Consumer Goods,166.19,Small Cap,False,ROE 7.1% < 10% (Small Cap)
EMMFORCE,Automobile and Auto Components,265.88,Small Cap,False,ROE 9.3% < 10% (Small Cap)
TOTEM,Capital Goods,604.95,Small Cap,False,TTM Profit negative or zero
SATTRIX,Information Technology,457.91,Small Cap,True,
PURPLEFIN,Financial Services,322.67,Small Cap,False,TTM Profit negative or zero
NPL,Chemicals,228.87,Small Cap,False,TTM Profit negative or zero
ACLD,Fast Moving Consumer Goods,247.48,Small Cap,False,ROE 0.9% < 10% (Small Cap)
VVIPIL,Utilities,252.69,Small Cap,True,
AFCOM,Services,1922.91,Mid Cap,False,TTM Profit negative or zero
RAPID,Services,54.5,Small Cap,False,TTM Profit negative or zero
MCEL,Consumer Services,239.3,Small Cap,False,Poor CF: 1.0/2.0 yrs
SUBAM,Capital Goods,378.89,Small Cap,False,ROE 8.1% < 10% (Small Cap)
SHIVTEXCHEM,Chemicals,252.69,Small Cap,False,TTM Profit negative or zero
RAJESH,Utilities,1568.44,Mid Cap,False,Poor CF: 0/1.0 yrs
NISUS,Financial Services,378.35,Small Cap,True,
HILLTONE,Chemicals,66.72,Small Cap,False,TTM Profit negative or zero
YASHHV,Capital Goods,1336.2,Mid Cap,False,TTM Profit negative or zero
VANDU,Fast Moving Consumer Goods,85.88,Small Cap,False,TTM Profit negative or zero
PARMESHWAR,Capital Goods,187.5,Small Cap,False,TTM Profit negative or zero
FABCLEAN,Capital Goods,299.15,Small Cap,True,
BRGIL,Construction,235.08,Small Cap,True,
RIKHAV,Financial Services,147.19,Small Cap,False,ROE 9.8% < 10% (Small Cap)
CNINFOTECH,Information Technology,205.41,Small Cap,True,
SOLARIUM,Construction,323.49,Small Cap,False,Poor CF: 0/2.0 yrs
COVANCE,Information Technology,379.35,Small Cap,False,ROE 8.2% < 10% (Small Cap)
BEEZAASAN,Chemicals,296.67,Small Cap,True,
