Symbol,Exchange,Ticker,passed,fail_reason,Price,Avg_Daily_Value_L,Market_Cap_Cr,Data_Rows
IDEAFORGE,NSE,IDEAFORGE.NS,True,,417.95,3752.41,1808.72,669.0
IDFCFIRSTB,NSE,IDFCFIRSTB.NS,True,,62.95,29191.2,54144.61,2561.0
IEX,NSE,IEX.NS,True,,120.53,18676.45,10718.74,2080.0
IFBAGRO,NSE,IFBAGRO.NS,True,,763.25,283.5,714.94,5890.0
IFBIND,NSE,IFBIND.NS,True,,977.9,666.42,3970.46,5891.0
IFCI,NSE,IFCI.NS,True,,53.99,20529.34,14568.6,5890.0
IFGLEXPOR,NSE,IFGLEXPOR.NS,True,,144.65,35.13,1042.62,5493.0
IGARASHI,NSE,IGARASHI.NS,True,,314.9,617.83,991.15,5893.0
IGIL,NSE,IGIL.NS,True,,338.45,2951.93,14626.45,309.0
IGL,NSE,IGL.NS,True,,156.63,3536.23,21948.51,5502.0
IGPL,NSE,IGPL.NS,True,,384.85,109.1,1186.63,4722.0
IIFL,NSE,IIFL.NS,True,,473.0,11090.69,20113.28,5146.0
IIFLCAPS,NSE,IIFLCAPS.NS,True,,269.8,2397.06,8406.31,329.0
IITL,NSE,IITL.NS,True,,133.07,39.77,300.04,3847.0
IKIO,NSE,IKIO.NS,True,,116.98,108.1,905.57,683.0
IKS,NSE,IKS.NS,True,,1332.8,2783.81,22325.99,311.0
IMAGICAA,NSE,IMAGICAA.NS,True,,39.98,306.32,2262.31,2709.0
IMFA,NSE,IMFA.NS,True,,1235.3,2691.42,6667.41,3866.0
IMPAL,NSE,IMPAL.NS,True,,995.6,32.95,1242.51,5046.0
INDBANK,NSE,INDBANK.NS,True,,31.14,41.03,139.34,4302.0
INDGN,NSE,INDGN.NS,True,,440.65,1486.36,10589.57,463.0
INDHOTEL,NSE,INDHOTEL.NS,True,,615.55,16614.17,87619.37,5893.0
INDIACEM,NSE,INDIACEM.NS,True,,359.85,1325.34,16727.46,7584.0
INDIAGLYCO,NSE,INDIAGLYCO.NS,True,,876.25,956.84,5890.19,5863.0
INDIAMART,NSE,INDIAMART.NS,True,,1994.4,2678.49,11983.43,1662.0
INDIANB,NSE,INDIANB.NS,True,,878.65,17701.29,118393.4,4702.0
INDIANHUME,NSE,INDIANHUME.NS,True,,323.75,109.15,1708.08,5891.0
INDIASHLTR,NSE,INDIASHLTR.NS,True,,686.15,1254.19,7475.45,556.0
INDIGO,NSE,INDIGO.NS,True,,4149.1,54054.84,160409.6,2559.0
INDIGOPNTS,NSE,INDIGOPNTS.NS,True,,743.75,749.68,3545.88,1270.0
INDNIPPON,NSE,INDNIPPON.NS,True,,735.2,321.55,1663.13,5891.0
INDOAMIN,NSE,INDOAMIN.NS,True,,88.27,53.84,641.42,964.0
INDOBORAX,NSE,INDOBORAX.NS,True,,244.16,163.47,786.93,985.0
INDOCO,NSE,INDOCO.NS,True,,192.2,106.49,1774.07,5229.0
INDOFARM,NSE,INDOFARM.NS,True,,125.99,417.76,605.4,299.0
INDORAMA,NSE,INDORAMA.NS,True,,31.35,47.05,818.59,5859.0
INDOSTAR,NSE,INDOSTAR.NS,True,,199.1,302.31,3216.21,1937.0
INDOTECH,NSE,INDOTECH.NS,True,,1298.1,451.33,1379.38,4938.0
INDOTHAI,NSE,INDOTHAI.NS,True,,252.15,1973.64,3227.98,3548.0
INDOUS,NSE,INDOUS.NS,True,,104.19,66.85,210.02,365.0
INDOWIND,NSE,INDOWIND.NS,True,,8.83,91.79,142.16,4566.0
INDRAMEDCO,NSE,INDRAMEDCO.NS,True,,396.25,865.91,3632.54,7236.0
INDSWFTLAB,NSE,INDSWFTLAB.NS,True,,141.51,932.02,1227.06,5889.0
INDUSINDBK,NSE,INDUSINDBK.NS,True,,818.6,34851.36,63777.62,5891.0
INDUSTOWER,NSE,INDUSTOWER.NS,True,,434.55,28735.58,114597.5,3265.0
INFOBEAN,NSE,INFOBEAN.NS,True,,139.73,2903.18,1354.81,2141.0
INFY,NSE,INFY.NS,True,,1255.9,139623.2,508188.23,7588.0
INGERRAND,NSE,INGERRAND.NS,True,,3647.5,558.05,11569.25,5890.0
INNOVACAP,NSE,INNOVACAP.NS,True,,679.6,599.33,3889.01,551.0
INNOVANA,NSE,INNOVANA.NS,True,,353.3,34.6,729.92,2041.0
INOXGREEN,NSE,INOXGREEN.NS,True,,150.4,3439.8,6041.64,823.0
INOXINDIA,NSE,INOXINDIA.NS,True,,1180.7,752.61,10716.45,555.0
INOXWIND,NSE,INOXWIND.NS,True,,81.84,8851.16,14151.91,2706.0
INSECTICID,NSE,INSECTICID.NS,True,,574.85,168.33,1672.69,4642.0
INTELLECT,NSE,INTELLECT.NS,True,,650.55,2839.6,9025.39,2780.0
INTENTECH,NSE,INTENTECH.NS,True,,83.98,92.33,196.88,2223.0
INTERARCH,NSE,INTERARCH.NS,True,,1742.4,1734.08,2922.33,391.0
INTLCONV,NSE,INTLCONV.NS,True,,69.74,46.19,444.81,1117.0
IOB,NSE,IOB.NS,True,,33.72,2594.97,64969.17,5890.0
IOC,NSE,IOC.NS,True,,144.6,24164.5,204193.12,7510.0
IOLCP,NSE,IOLCP.NS,True,,74.36,650.39,2183.9,3792.0
IONEXCHANG,NSE,IONEXCHANG.NS,True,,338.05,987.31,4160.03,1007.0
IPCALAB,NSE,IPCALAB.NS,True,,1544.9,3448.74,39337.03,7584.0
IPL,NSE,IPL.NS,True,,136.99,481.09,1579.08,1167.0
IRB,NSE,IRB.NS,True,,41.51,2990.92,25067.89,4454.0
IRCON,NSE,IRCON.NS,True,,123.68,6597.5,11632.3,1847.0
IRCTC,NSE,IRCTC.NS,True,,522.85,12723.54,41828.0,1596.0
IREDA,NSE,IREDA.NS,True,,116.37,11366.32,32691.03,572.0
IRFC,NSE,IRFC.NS,True,,94.69,19584.07,123769.66,1272.0
IRIS,NSE,IRIS.NS,True,,226.57,69.4,466.01,1081.0
IRISDOREME,NSE,IRISDOREME.NS,True,,29.5,140.52,503.5,1813.0
IRMENERGY,NSE,IRMENERGY.NS,True,,199.19,139.39,817.87,594.0
ISFT,NSE,ISFT.NS,True,,65.69,10.32,107.15,3938.0
ISGEC,NSE,ISGEC.NS,True,,888.15,1014.82,6548.08,1209.0
ITC,NSE,ITC.NS,True,,299.95,86391.9,375814.25,7585.0
ITCHOTELS,NSE,ITCHOTELS.NS,True,,149.01,5434.08,31053.64,282.0
ITDC,NSE,ITDC.NS,True,,426.7,233.13,3659.78,2280.0
ITI,NSE,ITI.NS,True,,270.6,9429.89,26096.82,5890.0
IVC,NSE,IVC.NS,True,,6.91,14.55,217.8,5894.0
IVP,NSE,IVP.NS,True,,130.67,12.61,135.6,5888.0
IXIGO,NSE,IXIGO.NS,True,,173.54,4443.38,7604.24,439.0
J&KBANK,NSE,J&KBANK.NS,True,,118.82,6691.82,13084.25,5859.0
JAGRAN,NSE,JAGRAN.NS,True,,61.13,106.52,1331.08,4953.0
JAGSNPHARM,NSE,JAGSNPHARM.NS,True,,183.34,262.45,1226.99,5892.0
JAIBALAJI,NSE,JAIBALAJI.NS,True,,64.68,2569.63,5900.44,5515.0
JAICORPLTD,NSE,JAICORPLTD.NS,True,,102.12,886.47,1793.62,5893.0
JAMNAAUTO,NSE,JAMNAAUTO.NS,True,,119.68,4896.9,4783.74,3769.0
JASH,NSE,JASH.NS,True,,368.5,377.42,2328.69,2084.0
JAYAGROGN,NSE,JAYAGROGN.NS,True,,167.59,15.01,502.77,5892.0
JAYBARMARU,NSE,JAYBARMARU.NS,True,,85.88,486.41,929.65,5893.0
JAYNECOIND,NSE,JAYNECOIND.NS,True,,74.24,4536.05,7209.48,5891.0
JAYSREETEA,NSE,JAYSREETEA.NS,True,,80.61,27.51,232.78,5889.0
JBCHEPHARM,NSE,JBCHEPHARM.NS,True,,2138.6,6032.12,34337.09,5890.0
JBMA,NSE,JBMA.NS,True,,567.25,14953.1,13420.48,5249.0
JETFREIGHT,NSE,JETFREIGHT.NS,True,,17.88,13.26,82.97,2228.0
JGCHEM,NSE,JGCHEM.NS,True,,332.0,277.63,1300.98,501.0
JHS,NSE,JHS.NS,True,,7.93,13.35,69.31,4788.0
JINDALPHOT,NSE,JINDALPHOT.NS,True,,1141.4,595.83,1175.35,5172.0
JINDALPOLY,NSE,JINDALPOLY.NS,True,,957.25,5060.9,4191.45,5890.0
JINDALSAW,NSE,JINDALSAW.NS,True,,194.13,19429.79,12373.72,5890.0
JINDALSTEL,NSE,JINDALSTEL.NS,True,,1186.5,17796.81,120724.96,6616.0
JINDRILL,NSE,JINDRILL.NS,True,,475.25,7698.87,1377.57,5310.0
JINDWORLD,NSE,JINDWORLD.NS,True,,21.32,166.42,2139.01,3780.0
JIOFIN,NSE,JIOFIN.NS,True,,239.3,31030.28,152030.68,634.0
JISLJALEQS,NSE,JISLJALEQS.NS,True,,30.17,879.17,2212.97,6009.0
JKCEMENT,NSE,JKCEMENT.NS,True,,5000.0,4844.36,38634.13,4940.0
JKIL,NSE,JKIL.NS,True,,488.3,600.09,3702.04,4463.0
JKLAKSHMI,NSE,JKLAKSHMI.NS,True,,592.85,979.71,7359.9,4876.0
JKPAPER,NSE,JKPAPER.NS,True,,336.9,837.58,5707.16,5124.0
JKTYRE,NSE,JKTYRE.NS,True,,417.25,6314.86,12038.45,5383.0
JLHL,NSE,JLHL.NS,True,,1268.9,273.93,8319.67,618.0
JMA,NSE,JMA.NS,True,,80.57,11.89,184.03,2721.0
JMFINANCIL,NSE,JMFINANCIL.NS,True,,123.16,3954.96,11778.58,4797.0
JNKINDIA,NSE,JNKINDIA.NS,True,,237.53,954.44,1329.07,470.0
JPOLYINVST,NSE,JPOLYINVST.NS,True,,1165.7,1622.0,1225.38,3048.0
JPPOWER,NSE,JPPOWER.NS,True,,16.36,8921.77,11218.79,5167.0
JSFB,NSE,JSFB.NS,True,,349.25,1616.01,3678.46,520.0
JSL,NSE,JSL.NS,True,,721.95,5999.17,59527.03,5531.0
JSLL,NSE,JSLL.NS,True,,611.3,1664.5,7598.5,961.0
JSWENERGY,NSE,JSWENERGY.NS,True,,507.05,14747.27,89044.4,4004.0
JSWHL,NSE,JSWHL.NS,True,,15142.0,442.89,16830.63,5121.0
JSWINFRA,NSE,JSWINFRA.NS,True,,251.15,3658.35,52347.43,605.0
JSWSTEEL,NSE,JSWSTEEL.NS,True,,1169.6,19383.34,285717.12,5670.0
JTEKTINDIA,NSE,JTEKTINDIA.NS,True,,127.27,200.2,3530.43,5492.0
JTLIND,NSE,JTLIND.NS,True,,52.11,3559.51,2048.35,1049.0
JUBLCPL,NSE,JUBLCPL.NS,True,,1657.5,102.72,2511.53,269.0
JUBLFOOD,NSE,JUBLFOOD.NS,True,,451.55,10147.44,29697.54,3980.0
JUBLINGREA,NSE,JUBLINGREA.NS,True,,583.3,1365.68,9221.76,1238.0
JUBLPHARMA,NSE,JUBLPHARMA.NS,True,,831.35,1154.74,13175.86,5893.0
JUNIPER,NSE,JUNIPER.NS,True,,204.63,420.9,4553.07,510.0
JUSTDIAL,NSE,JUSTDIAL.NS,True,,520.4,846.76,4426.64,3157.0
JWL,NSE,JWL.NS,True,,262.6,17727.12,11222.75,3806.0
JYOTHYLAB,NSE,JYOTHYLAB.NS,True,,208.55,1118.17,7658.26,4500.0
JYOTICNC,NSE,JYOTICNC.NS,True,,739.95,4266.78,16828.17,539.0
JYOTISTRUC,NSE,JYOTISTRUC.NS,True,,10.46,1201.02,1248.57,7587.0
KABRAEXTRU,NSE,KABRAEXTRU.NS,True,,208.95,112.07,730.76,5893.0
KAJARIACER,NSE,KAJARIACER.NS,True,,951.35,2673.56,15152.37,5890.0
KALAMANDIR,NSE,KALAMANDIR.NS,True,,100.65,842.71,1488.47,613.0
KALYANKJIL,NSE,KALYANKJIL.NS,True,,382.7,24917.43,39540.36,1233.0
KAMATHOTEL,NSE,KAMATHOTEL.NS,True,,182.56,115.09,538.19,5889.0
KAMDHENU,NSE,KAMDHENU.NS,True,,21.12,462.36,595.81,4905.0
KANORICHEM,NSE,KANORICHEM.NS,True,,62.98,13.57,275.18,5893.0
KANPRPLA,NSE,KANPRPLA.NS,True,,178.57,24.56,428.79,1289.0
KANSAINER,NSE,KANSAINER.NS,True,,166.77,869.91,13485.99,5889.0
KARURVYSYA,NSE,KARURVYSYA.NS,True,,263.9,10931.23,25509.07,7585.0
KAYA,NSE,KAYA.NS,True,,282.95,28.26,429.73,2616.0
KAYNES,NSE,KAYNES.NS,True,,3620.6,57315.07,24289.01,824.0
KCP,NSE,KCP.NS,True,,137.5,197.66,1772.86,5890.0
KCPSUGIND,NSE,KCPSUGIND.NS,True,,23.82,35.04,270.08,5889.0
KDDL,NSE,KDDL.NS,True,,2195.4,382.96,2700.18,2456.0
KEC,NSE,KEC.NS,True,,546.1,3580.28,14537.18,5859.0
KECL,NSE,KECL.NS,True,,83.35,300.73,556.33,3961.0
KEI,NSE,KEI.NS,True,,4188.0,14730.88,40037.53,4934.0
KELLTONTEC,NSE,KELLTONTEC.NS,True,,16.09,559.31,849.24,2483.0
KERNEX,NSE,KERNEX.NS,True,,962.0,2407.17,1616.39,4997.0
KEYFINSERV,NSE,KEYFINSERV.NS,True,,258.95,14.35,145.03,5889.0
KFINTECH,NSE,KFINTECH.NS,True,,914.55,7616.9,15778.19,797.0
KHADIM,NSE,KHADIM.NS,True,,88.01,110.7,162.49,2064.0
KHAICHEM,NSE,KHAICHEM.NS,True,,48.85,128.31,476.02,1334.0
KICL,NSE,KICL.NS,True,,4434.0,79.16,1937.13,4294.0
KILITCH,NSE,KILITCH.NS,True,,316.1,52.01,553.59,3818.0
KIMS,NSE,KIMS.NS,True,,645.1,2682.77,25812.96,1172.0
KINGFA,NSE,KINGFA.NS,True,,4073.3,237.93,5525.66,4000.0
KIOCL,NSE,KIOCL.NS,True,,351.75,1783.68,21377.64,2302.0
KIRIINDUS,NSE,KIRIINDUS.NS,True,,374.85,8694.09,2251.81,4418.0
KIRLOSBROS,NSE,KIRLOSBROS.NS,True,,1561.4,2172.18,12401.22,4924.0
KIRLOSENG,NSE,KIRLOSENG.NS,True,,1376.7,5992.95,20011.67,5859.0
KIRLOSIND,NSE,KIRLOSIND.NS,True,,2735.8,126.31,2878.96,5891.0
KIRLPNU,NSE,KIRLPNU.NS,True,,1050.7,866.17,6824.52,719.0
KITEX,NSE,KITEX.NS,True,,159.4,3524.42,3181.96,3326.0
KKCL,NSE,KKCL.NS,True,,426.85,179.72,2630.47,4920.0
KMEW,NSE,KMEW.NS,True,,1545.2,2408.11,3788.61,334.0
KMSUGAR,NSE,KMSUGAR.NS,True,,25.74,26.83,236.81,4493.0
KNAGRI,NSE,KNAGRI.NS,True,,171.09,53.17,427.71,974.0
KNRCON,NSE,KNRCON.NS,True,,118.01,2186.92,3319.26,4459.0
KOHINOOR,NSE,KOHINOOR.NS,True,,22.69,22.3,84.22,5888.0
KOKUYOCMLN,NSE,KOKUYOCMLN.NS,True,,76.94,33.72,771.74,4350.0
KOLTEPATIL,NSE,KOLTEPATIL.NS,True,,324.65,235.26,2879.0,4503.0
KOPRAN,NSE,KOPRAN.NS,True,,118.22,358.11,570.83,5890.0
KOTAKBANK,NSE,KOTAKBANK.NS,True,,366.75,60229.69,364750.95,6152.0
KOTHARIPET,NSE,KOTHARIPET.NS,True,,110.88,57.43,652.49,5892.0
KOTHARIPRO,NSE,KOTHARIPRO.NS,True,,63.86,17.94,384.14,5889.0
KOTYARK,NSE,KOTYARK.NS,True,,371.0,76.51,381.36,1073.0
KPEL,NSE,KPEL.NS,True,,279.2,912.58,1891.01,334.0
KPIGREEN,NSE,KPIGREEN.NS,True,,378.0,11279.31,7467.79,1152.0
KPIL,NSE,KPIL.NS,True,,1071.0,1790.58,18289.74,678.0
KPITTECH,NSE,KPITTECH.NS,True,,660.95,9957.98,18017.66,1712.0
KPRMILL,NSE,KPRMILL.NS,True,,823.1,5848.75,28193.03,4579.0
KRBL,NSE,KRBL.NS,True,,287.35,1375.78,6577.15,6001.0
KRISHANA,NSE,KRISHANA.NS,True,,487.2,403.89,3012.24,2238.0
KRISHIVAL,NSE,KRISHIVAL.NS,True,,320.1,56.14,820.36,972.0
KRISHNADEF,NSE,KRISHNADEF.NS,True,,898.4,1583.67,1263.06,967.0
KRITI,NSE,KRITI.NS,True,,68.63,22.11,361.65,3540.0
KRITIKA,NSE,KRITIKA.NS,True,,5.84,12.09,155.51,1826.0
KRITINUT,NSE,KRITINUT.NS,True,,63.52,15.6,318.81,853.0
KRN,NSE,KRN.NS,True,,896.85,13071.91,5574.51,365.0
KRONOX,NSE,KRONOX.NS,True,,110.65,54.15,410.56,443.0
KROSS,NSE,KROSS.NS,True,,171.69,2220.76,1107.56,377.0
KRSNAA,NSE,KRSNAA.NS,True,,587.65,410.07,1906.26,1138.0
KRYSTAL,NSE,KRYSTAL.NS,True,,553.15,365.14,772.86,494.0
KSB,NSE,KSB.NS,True,,782.3,3528.74,13615.09,5890.0
KSCL,NSE,KSCL.NS,True,,814.0,1095.02,4130.58,4553.0
KSL,NSE,KSL.NS,True,,651.65,289.52,2849.08,4295.0
KSOLVES,NSE,KSOLVES.NS,True,,275.45,168.97,653.15,1393.0
KTKBANK,NSE,KTKBANK.NS,True,,228.93,8251.49,8656.77,6449.0
KUANTUM,NSE,KUANTUM.NS,True,,77.63,33.76,677.43,1589.0
LALPATHLAB,NSE,LALPATHLAB.NS,True,,1308.2,3898.94,21843.47,2531.0
LAMBODHARA,NSE,LAMBODHARA.NS,True,,94.88,13.05,98.48,2748.0
LANDMARK,NSE,LANDMARK.NS,True,,360.4,600.32,1496.46,800.0
LAOPALA,NSE,LAOPALA.NS,True,,184.05,112.19,2042.96,4691.0
LATENTVIEW,NSE,LATENTVIEW.NS,True,,267.35,2151.63,5532.14,1072.0
LATTEYS,NSE,LATTEYS.NS,True,,19.5,11.86,112.12,1912.0
LAURUSLABS,NSE,LAURUSLABS.NS,True,,987.2,17475.66,53307.49,2289.0
LAXMIDENTL,NSE,LAXMIDENTL.NS,True,,173.71,482.48,954.75,291.0
LEMERITE,NSE,LEMERITE.NS,True,,446.1,290.7,1086.7,947.0
LEMONTREE,NSE,LEMONTREE.NS,True,,105.66,4493.6,8366.66,1966.0
LGBBROSLTD,NSE,LGBBROSLTD.NS,True,,1710.0,963.07,5454.37,4493.0
LGHL,NSE,LGHL.NS,True,,263.35,241.68,1319.19,1458.0
LIBERTSHOE,NSE,LIBERTSHOE.NS,True,,248.34,112.4,425.73,5889.0
LICHSGFIN,NSE,LICHSGFIN.NS,True,,486.15,7869.44,26741.31,5890.0
LICI,NSE,LICI.NS,True,,776.75,9425.47,491294.2,953.0
LIKHITHA,NSE,LIKHITHA.NS,True,,141.74,82.95,561.68,1345.0
LINC,NSE,LINC.NS,True,,102.87,29.43,612.37,2726.0
LINCOLN,NSE,LINCOLN.NS,True,,600.4,398.96,1202.58,2534.0
LINDEINDIA,NSE,LINDEINDIA.NS,True,,7014.5,4110.44,59822.62,6436.0
LLOYDSENGG,NSE,LLOYDSENGG.NS,True,,41.3,1420.47,6087.62,603.0
LLOYDSENT,NSE,LLOYDSENT.NS,True,,45.4,1593.3,6930.55,354.0
LLOYDSME,NSE,LLOYDSME.NS,True,,1245.8,7318.57,70094.32,663.0
LMW,NSE,LMW.NS,True,,13702.0,491.42,14637.85,5892.0
LODHA,NSE,LODHA.NS,True,,796.9,12857.83,79590.16,1220.0
LOKESHMACH,NSE,LOKESHMACH.NS,True,,198.33,214.43,396.72,4907.0
LORDSCHLO,NSE,LORDSCHLO.NS,True,,119.13,26.52,341.35,629.0
LOTUSEYE,NSE,LOTUSEYE.NS,True,,109.08,34.34,231.88,4361.0
LT,NSE,LT.NS,True,,3434.8,92830.43,472495.05,5893.0
LTF,NSE,LTF.NS,True,,261.2,19706.79,65414.57,3600.0
LTFOODS,NSE,LTFOODS.NS,True,,378.45,10436.96,13148.54,587.0
LTTS,NSE,LTTS.NS,True,,3229.1,5725.21,34227.86,2346.0
LUMAXIND,NSE,LUMAXIND.NS,True,,5055.5,2037.07,4729.5,5890.0
LUMAXTECH,NSE,LUMAXTECH.NS,True,,1568.0,4487.74,10687.13,4730.0
LUPIN,NSE,LUPIN.NS,True,,2322.5,19919.64,106148.29,6101.0
LUXIND,NSE,LUXIND.NS,True,,941.1,466.61,2830.05,2547.0
LXCHEM,NSE,LXCHEM.NS,True,,120.16,702.0,3330.21,1234.0
LYKALABS,NSE,LYKALABS.NS,True,,54.95,23.6,196.4,7587.0
M&M,NSE,M&M.NS,True,,3066.1,81289.32,368076.97,7586.0
M&MFIN,NSE,M&MFIN.NS,True,,308.35,6929.02,42844.56,4938.0
MACPOWER,NSE,MACPOWER.NS,True,,849.8,194.74,850.15,1974.0
MADRASFERT,NSE,MADRASFERT.NS,True,,60.66,156.36,977.24,5889.0
MAGADSUGAR,NSE,MAGADSUGAR.NS,True,,459.45,48.6,647.44,2137.0
MAGNUM,NSE,MAGNUM.NS,True,,18.1,11.13,123.82,4561.0
MAHABANK,NSE,MAHABANK.NS,True,,65.49,14956.55,50371.99,5426.0
MAHAPEXLTD,NSE,MAHAPEXLTD.NS,True,,56.45,16.56,79.64,1967.0
MAHEPC,NSE,MAHEPC.NS,True,,115.58,38.45,324.09,1510.0
MAHESHWARI,NSE,MAHESHWARI.NS,True,,44.13,16.86,130.61,2229.0
MAHLIFE,NSE,MAHLIFE.NS,True,,341.4,431.21,7282.55,5890.0
MAHLOG,NSE,MAHLOG.NS,True,,365.7,1662.29,3628.57,2066.0
MAHSCOOTER,NSE,MAHSCOOTER.NS,True,,12441.0,660.69,14234.48,5890.0
MAHSEAMLES,NSE,MAHSEAMLES.NS,True,,564.75,906.16,7567.61,5893.0
MAITHANALL,NSE,MAITHANALL.NS,True,,935.3,1806.24,2722.8,3628.0
MALLCOM,NSE,MALLCOM.NS,True,,1033.2,92.24,644.72,1021.0
MAMATA,NSE,MAMATA.NS,True,,374.0,392.87,920.33,307.0
MANAKCOAT,NSE,MANAKCOAT.NS,True,,106.16,908.84,1125.24,2710.0
MANAKSIA,NSE,MANAKSIA.NS,True,,50.14,25.74,328.59,4488.0
MANAKSTEEL,NSE,MANAKSTEEL.NS,True,,52.33,17.58,342.94,2712.0
MANALIPETC,NSE,MANALIPETC.NS,True,,45.51,95.0,785.63,5893.0
MANAPPURAM,NSE,MANAPPURAM.NS,True,,259.25,15391.33,21943.82,3883.0
MANBA,NSE,MANBA.NS,True,,114.27,77.0,574.09,366.0
MANCREDIT,NSE,MANCREDIT.NS,True,,170.39,78.21,360.64,397.0
MANGLMCEM,NSE,MANGLMCEM.NS,True,,833.8,757.92,2296.87,5889.0
MANINDS,NSE,MANINDS.NS,True,,371.4,3463.58,2785.86,5118.0
MANINFRA,NSE,MANINFRA.NS,True,,91.09,383.56,3677.0,3958.0
MANKIND,NSE,MANKIND.NS,True,,2000.0,9066.83,82565.67,711.0
MANOMAY,NSE,MANOMAY.NS,True,,203.47,42.83,367.24,782.0
MANORAMA,NSE,MANORAMA.NS,True,,1271.9,1564.81,7594.33,920.0
MANORG,NSE,MANORG.NS,True,,400.25,26.56,344.05,1084.0
MANYAVAR,NSE,MANYAVAR.NS,True,,355.15,1021.83,8629.19,1012.0
MAPMYINDIA,NSE,MAPMYINDIA.NS,True,,915.7,1489.37,5010.86,1052.0
MARATHON,NSE,MARATHON.NS,True,,418.95,391.37,2824.58,2342.0
MARICO,NSE,MARICO.NS,True,,744.3,12807.74,96428.48,7501.0
MARINE,NSE,MARINE.NS,True,,170.73,522.38,2264.99,1829.0
MARKSANS,NSE,MARKSANS.NS,True,,170.05,1157.71,7706.05,5876.0
MARUTI,NSE,MARUTI.NS,True,,12601.0,57310.7,396178.68,5626.0
MASFIN,NSE,MASFIN.NS,True,,302.55,509.37,5489.87,2082.0
MASTEK,NSE,MASTEK.NS,True,,1449.5,1661.67,4493.06,5893.0
MASTERTR,NSE,MASTERTR.NS,True,,68.77,116.93,845.98,336.0
MATRIMONY,NSE,MATRIMONY.NS,True,,423.45,239.22,875.28,2100.0
MAWANASUG,NSE,MAWANASUG.NS,True,,82.6,43.29,325.58,4198.0
MAXESTATES,NSE,MAXESTATES.NS,True,,368.9,345.94,6029.5,587.0
MAXHEALTH,NSE,MAXHEALTH.NS,True,,964.8,28260.75,93888.07,1383.0
MAXIND,NSE,MAXIND.NS,True,,145.16,52.4,762.42,1377.0
MAYURUNIQ,NSE,MAYURUNIQ.NS,True,,509.35,415.96,2216.97,3325.0
MAZDA,NSE,MAZDA.NS,True,,171.31,36.01,343.31,2321.0
MAZDOCK,NSE,MAZDOCK.NS,True,,2324.1,38591.59,93749.55,1348.0
MBAPL,NSE,MBAPL.NS,True,,453.05,1162.13,3969.94,2352.0
MBLINFRA,NSE,MBLINFRA.NS,True,,22.08,25.37,337.64,3999.0
MCLEODRUSS,NSE,MCLEODRUSS.NS,True,,34.74,138.25,363.08,5858.0
MCLOUD,NSE,MCLOUD.NS,True,,21.75,429.15,1283.68,276.0
MCX,NSE,MCX.NS,True,,2414.5,88295.18,61452.43,3462.0
MEDANTA,NSE,MEDANTA.NS,True,,1005.7,1384.23,27022.84,826.0
MEDIASSIST,NSE,MEDIASSIST.NS,True,,325.15,591.74,2425.93,535.0
MEDICAMEQ,NSE,MEDICAMEQ.NS,True,,253.6,66.91,343.95,1088.0
MEDICO,NSE,MEDICO.NS,True,,38.15,106.66,316.58,946.0
MEDPLUS,NSE,MEDPLUS.NS,True,,820.65,1058.62,9871.5,1049.0
MEGASTAR,NSE,MEGASTAR.NS,True,,250.13,19.4,283.29,1011.0
MENONBE,NSE,MENONBE.NS,True,,118.11,68.76,661.89,2727.0
METROBRAND,NSE,METROBRAND.NS,True,,930.7,874.3,25418.82,1050.0
METROPOLIS,NSE,METROPOLIS.NS,True,,441.1,868.46,9145.23,1715.0
MFSL,NSE,MFSL.NS,True,,1639.3,12354.5,56610.2,7585.0
MGEL,NSE,MGEL.NS,True,,10.49,60.03,345.7,1555.0
MGL,NSE,MGL.NS,True,,967.1,3321.74,9552.8,2402.0
MHLXMIRU,NSE,MHLXMIRU.NS,True,,167.04,37.54,177.4,1025.0
MHRIL,NSE,MHRIL.NS,True,,256.75,237.35,5190.0,4118.0
MICEL,NSE,MICEL.NS,True,,32.81,405.22,790.76,4642.0
MIDHANI,NSE,MIDHANI.NS,True,,315.3,5552.99,5918.87,1969.0
MINDACORP,NSE,MINDACORP.NS,True,,502.5,1277.79,11826.89,3456.0
MINDTECK,NSE,MINDTECK.NS,True,,170.0,298.22,545.14,2381.0
MIRCELECTR,NSE,MIRCELECTR.NS,True,,25.49,381.86,941.91,5891.0
MIRZAINT,NSE,MIRZAINT.NS,True,,29.35,72.77,405.62,5893.0
MMFL,NSE,MMFL.NS,True,,428.25,811.44,2067.66,4748.0
MMP,NSE,MMP.NS,True,,217.67,38.3,552.94,1951.0
MMTC,NSE,MMTC.NS,True,,60.04,6905.06,9014.04,4001.0
MOBIKWIK,NSE,MOBIKWIK.NS,True,,181.82,3128.65,1430.17,313.0
MODIRUBBER,NSE,MODIRUBBER.NS,True,,109.81,47.72,277.17,1914.0
MODISONLTD,NSE,MODISONLTD.NS,True,,125.96,88.94,408.74,1210.0
MOIL,NSE,MOIL.NS,True,,291.6,4926.54,5933.63,3766.0
MOKSH,NSE,MOKSH.NS,True,,10.38,16.56,86.93,2027.0
MOL,NSE,MOL.NS,True,,42.62,243.4,1084.22,1136.0
MOLDTECH,NSE,MOLDTECH.NS,True,,123.22,53.83,354.94,2398.0
MOLDTKPAC,NSE,MOLDTKPAC.NS,True,,512.15,301.98,1701.82,2735.0
MONARCH,NSE,MONARCH.NS,True,,268.0,288.65,2124.39,1039.0
